phone,score,status,first_seen,last_seen,age_days,seen_runs,independent_spam_groups,safe_groups,best_evidence,max_source_weight,reasons
919896017,99.8,BLOCK,2026-08-31T21:32:23+00:00,2026-09-14T20:22:20+00:00,7,15,2,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=2 -> +12.0 | seen_runs=15 -> +12.0 | age_days=7 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
924944721,29.0,OBSERVE,2026-09-03T19:21:36+00:00,2026-09-15T19:45:50+00:00,6,13,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=13 -> +12.0 | age_days=6 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
928041304,29.0,OBSERVE,2026-09-01T19:28:04+00:00,2026-09-15T19:45:50+00:00,6,15,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=15 -> +12.0 | age_days=6 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
930499038,29.0,OBSERVE,2026-09-16T19:37:49+00:00,2026-09-21T20:29:27+00:00,0,6,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=6 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
930905305,29.0,OBSERVE,2026-09-14T20:22:20+00:00,2026-09-21T20:29:27+00:00,0,8,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=8 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
931200568,29.0,OBSERVE,2026-09-03T19:21:36+00:00,2026-09-15T19:45:50+00:00,6,13,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=13 -> +12.0 | age_days=6 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
931831033,29.0,OBSERVE,2026-09-03T19:21:36+00:00,2026-09-15T19:45:50+00:00,6,13,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=13 -> +12.0 | age_days=6 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
941728168,29.0,OBSERVE,2026-09-02T19:27:12+00:00,2026-09-15T19:45:50+00:00,6,14,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=14 -> +12.0 | age_days=6 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
944778019,29.0,OBSERVE,2026-09-07T20:02:18+00:00,2026-09-17T19:47:48+00:00,4,11,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=11 -> +12.0 | age_days=4 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
950507376,29.0,OBSERVE,2026-09-16T19:37:49+00:00,2026-09-21T20:29:27+00:00,0,6,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=6 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
955581011,29.0,OBSERVE,2026-09-15T19:45:50+00:00,2026-09-21T20:29:27+00:00,0,7,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=7 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
960208058,29.0,OBSERVE,2026-09-01T19:28:04+00:00,2026-09-14T20:22:20+00:00,7,14,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=14 -> +12.0 | age_days=7 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
963350524,29.0,OBSERVE,2026-09-05T18:23:44+00:00,2026-09-17T19:47:48+00:00,4,13,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=13 -> +12.0 | age_days=4 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
968862232,29.0,OBSERVE,2026-09-16T19:37:49+00:00,2026-09-21T20:29:27+00:00,0,6,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=6 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
969795010,29.0,OBSERVE,2026-09-01T19:28:04+00:00,2026-09-14T20:22:20+00:00,7,14,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=14 -> +12.0 | age_days=7 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
979202994,29.0,OBSERVE,2026-09-02T19:27:12+00:00,2026-09-15T19:45:50+00:00,6,14,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=14 -> +12.0 | age_days=6 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
984279134,29.0,OBSERVE,2026-08-31T21:32:23+00:00,2026-09-14T20:22:20+00:00,7,15,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=15 -> +12.0 | age_days=7 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
623560662,28.2,OBSERVE,2026-08-25T20:48:08+00:00,2026-08-31T21:32:23+00:00,20,7,1,0,discovery,0.25,"max_source_weight=0.25 -> 11.2 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=7 -> +12.0 | age_days=20 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
600575548,26.0,OBSERVE,2026-08-25T20:48:08+00:00,2026-09-09T19:21:13+00:00,12,16,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=16 -> +12.0 | age_days=12 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
602029927,26.0,OBSERVE,2026-08-25T20:48:08+00:00,2026-09-09T19:21:13+00:00,12,16,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=16 -> +12.0 | age_days=12 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
602556195,26.0,OBSERVE,2026-08-25T20:48:08+00:00,2026-09-09T19:21:13+00:00,12,16,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=16 -> +12.0 | age_days=12 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
603330064,26.0,OBSERVE,2026-08-25T20:48:08+00:00,2026-09-09T19:21:13+00:00,12,16,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=16 -> +12.0 | age_days=12 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
603862180,26.0,OBSERVE,2026-08-25T20:48:08+00:00,2026-09-09T19:21:13+00:00,12,16,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=16 -> +12.0 | age_days=12 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
605158972,26.0,OBSERVE,2026-08-25T20:48:08+00:00,2026-09-09T19:21:13+00:00,12,16,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=16 -> +12.0 | age_days=12 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
605551057,26.0,OBSERVE,2026-08-25T20:48:08+00:00,2026-09-09T19:21:13+00:00,12,16,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=16 -> +12.0 | age_days=12 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
606295135,26.0,OBSERVE,2026-08-25T20:48:08+00:00,2026-09-09T19:21:13+00:00,12,16,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=16 -> +12.0 | age_days=12 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
607386153,26.0,OBSERVE,2026-08-25T20:48:08+00:00,2026-09-09T19:21:13+00:00,12,16,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=16 -> +12.0 | age_days=12 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
611520045,26.0,OBSERVE,2026-08-25T20:48:08+00:00,2026-09-09T19:21:13+00:00,12,16,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=16 -> +12.0 | age_days=12 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
611687983,26.0,OBSERVE,2026-08-25T20:48:08+00:00,2026-09-09T19:21:13+00:00,12,16,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=16 -> +12.0 | age_days=12 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
611747696,26.0,OBSERVE,2026-08-25T20:48:08+00:00,2026-09-09T19:21:13+00:00,12,16,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=16 -> +12.0 | age_days=12 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
611892361,26.0,OBSERVE,2026-08-25T20:48:08+00:00,2026-09-09T19:21:13+00:00,12,16,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=16 -> +12.0 | age_days=12 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
613854025,26.0,OBSERVE,2026-08-29T00:37:48+00:00,2026-09-13T18:51:40+00:00,8,17,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=17 -> +12.0 | age_days=8 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
614937912,26.0,OBSERVE,2026-08-25T20:48:08+00:00,2026-09-09T19:21:13+00:00,12,16,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=16 -> +12.0 | age_days=12 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
616498985,26.0,OBSERVE,2026-08-25T20:48:08+00:00,2026-09-09T19:21:13+00:00,12,16,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=16 -> +12.0 | age_days=12 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
617474406,26.0,OBSERVE,2026-08-25T20:48:08+00:00,2026-09-07T20:02:18+00:00,14,14,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=14 -> +12.0 | age_days=14 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
617485051,26.0,OBSERVE,2026-08-25T20:48:08+00:00,2026-09-09T19:21:13+00:00,12,16,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=16 -> +12.0 | age_days=12 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
619113906,26.0,OBSERVE,2026-08-25T20:48:08+00:00,2026-09-09T19:21:13+00:00,12,16,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=16 -> +12.0 | age_days=12 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
619609849,26.0,OBSERVE,2026-08-25T20:48:08+00:00,2026-09-09T19:21:13+00:00,12,16,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=16 -> +12.0 | age_days=12 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
620435535,26.0,OBSERVE,2026-08-25T20:48:08+00:00,2026-09-01T19:28:04+00:00,20,8,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=8 -> +12.0 | age_days=20 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
623159989,26.0,OBSERVE,2026-08-25T20:48:08+00:00,2026-09-09T19:21:13+00:00,12,16,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=16 -> +12.0 | age_days=12 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
626454810,26.0,OBSERVE,2026-08-25T20:48:08+00:00,2026-08-30T19:23:11+00:00,22,6,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=6 -> +12.0 | age_days=22 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
626485351,26.0,OBSERVE,2026-08-25T20:48:08+00:00,2026-09-09T19:21:13+00:00,12,16,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=16 -> +12.0 | age_days=12 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
628991467,26.0,OBSERVE,2026-08-25T20:48:08+00:00,2026-09-09T19:21:13+00:00,12,16,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=16 -> +12.0 | age_days=12 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
629877782,26.0,OBSERVE,2026-08-25T20:48:08+00:00,2026-09-09T19:21:13+00:00,12,16,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=16 -> +12.0 | age_days=12 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
630693452,26.0,OBSERVE,2026-08-28T01:00:53+00:00,2026-09-12T18:28:48+00:00,9,17,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=17 -> +12.0 | age_days=9 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
631730441,26.0,OBSERVE,2026-08-25T20:48:08+00:00,2026-09-09T19:21:13+00:00,12,16,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=16 -> +12.0 | age_days=12 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
632181420,26.0,OBSERVE,2026-08-25T20:48:08+00:00,2026-09-09T19:21:13+00:00,12,16,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=16 -> +12.0 | age_days=12 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
632224464,26.0,OBSERVE,2026-08-25T20:48:08+00:00,2026-09-02T19:27:12+00:00,19,9,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=9 -> +12.0 | age_days=19 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
632736800,26.0,OBSERVE,2026-08-25T20:48:08+00:00,2026-09-09T19:21:13+00:00,12,16,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=16 -> +12.0 | age_days=12 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
636327727,26.0,OBSERVE,2026-08-25T20:48:08+00:00,2026-09-09T19:21:13+00:00,12,16,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=16 -> +12.0 | age_days=12 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
636419693,26.0,OBSERVE,2026-08-25T20:48:08+00:00,2026-08-29T00:37:48+00:00,23,4,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=4 -> +12.0 | age_days=23 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
637457850,26.0,OBSERVE,2026-08-25T20:48:08+00:00,2026-09-09T19:21:13+00:00,12,16,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=16 -> +12.0 | age_days=12 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
637733218,26.0,OBSERVE,2026-08-25T20:48:08+00:00,2026-09-09T19:21:13+00:00,12,16,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=16 -> +12.0 | age_days=12 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
638236848,26.0,OBSERVE,2026-08-25T20:48:08+00:00,2026-08-30T19:23:11+00:00,22,6,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=6 -> +12.0 | age_days=22 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
638341743,26.0,OBSERVE,2026-08-25T20:48:08+00:00,2026-08-30T19:23:11+00:00,22,6,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=6 -> +12.0 | age_days=22 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
638380221,26.0,OBSERVE,2026-08-25T20:48:08+00:00,2026-08-31T21:32:23+00:00,20,7,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=7 -> +12.0 | age_days=20 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
638560647,26.0,OBSERVE,2026-08-25T20:48:08+00:00,2026-09-09T19:21:13+00:00,12,16,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=16 -> +12.0 | age_days=12 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
638742294,26.0,OBSERVE,2026-08-25T20:48:08+00:00,2026-09-09T19:21:13+00:00,12,16,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=16 -> +12.0 | age_days=12 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
638854657,26.0,OBSERVE,2026-08-25T20:48:08+00:00,2026-08-31T21:32:23+00:00,20,7,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=7 -> +12.0 | age_days=20 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
638955949,26.0,OBSERVE,2026-08-25T20:48:08+00:00,2026-08-31T21:32:23+00:00,20,7,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=7 -> +12.0 | age_days=20 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
639670252,26.0,OBSERVE,2026-08-25T20:48:08+00:00,2026-09-01T19:28:04+00:00,20,8,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=8 -> +12.0 | age_days=20 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
639769927,26.0,OBSERVE,2026-08-25T20:48:08+00:00,2026-09-09T19:21:13+00:00,12,16,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=16 -> +12.0 | age_days=12 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
640619030,26.0,OBSERVE,2026-08-29T19:28:26+00:00,2026-09-13T18:51:40+00:00,8,16,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=16 -> +12.0 | age_days=8 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
642570603,26.0,OBSERVE,2026-08-25T20:48:08+00:00,2026-09-09T19:21:13+00:00,12,16,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=16 -> +12.0 | age_days=12 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
645254600,26.0,OBSERVE,2026-08-29T19:28:26+00:00,2026-09-13T18:51:40+00:00,8,16,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=16 -> +12.0 | age_days=8 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
645639193,26.0,OBSERVE,2026-08-25T20:48:08+00:00,2026-09-09T19:21:13+00:00,12,16,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=16 -> +12.0 | age_days=12 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
645692702,26.0,OBSERVE,2026-08-31T21:32:23+00:00,2026-09-13T18:51:40+00:00,8,14,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=14 -> +12.0 | age_days=8 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
646175259,26.0,OBSERVE,2026-08-25T20:48:08+00:00,2026-08-31T21:32:23+00:00,20,7,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=7 -> +12.0 | age_days=20 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
646401559,26.0,OBSERVE,2026-08-25T20:48:08+00:00,2026-08-31T21:32:23+00:00,20,7,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=7 -> +12.0 | age_days=20 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
646679155,26.0,OBSERVE,2026-08-25T20:48:08+00:00,2026-08-31T21:32:23+00:00,20,7,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=7 -> +12.0 | age_days=20 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
646825144,26.0,OBSERVE,2026-08-25T20:48:08+00:00,2026-09-01T19:28:04+00:00,20,8,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=8 -> +12.0 | age_days=20 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
647682313,26.0,OBSERVE,2026-08-25T20:48:08+00:00,2026-09-09T19:21:13+00:00,12,16,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=16 -> +12.0 | age_days=12 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
650261549,26.0,OBSERVE,2026-08-25T20:48:08+00:00,2026-09-03T19:21:36+00:00,18,10,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=10 -> +12.0 | age_days=18 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
650297251,26.0,OBSERVE,2026-08-25T20:48:08+00:00,2026-09-09T19:21:13+00:00,12,16,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=16 -> +12.0 | age_days=12 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
650566603,26.0,OBSERVE,2026-08-25T20:48:08+00:00,2026-09-01T19:28:04+00:00,20,8,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=8 -> +12.0 | age_days=20 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
650612756,26.0,OBSERVE,2026-08-25T20:48:08+00:00,2026-09-04T19:03:03+00:00,17,11,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=11 -> +12.0 | age_days=17 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
651499017,26.0,OBSERVE,2026-08-25T20:48:08+00:00,2026-09-09T19:21:13+00:00,12,16,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=16 -> +12.0 | age_days=12 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
652430201,26.0,OBSERVE,2026-08-25T20:48:08+00:00,2026-09-09T19:21:13+00:00,12,16,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=16 -> +12.0 | age_days=12 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
652518828,26.0,OBSERVE,2026-08-25T20:48:08+00:00,2026-09-09T19:21:13+00:00,12,16,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=16 -> +12.0 | age_days=12 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
